[Header]\r\n[Footer]\r\n[Header]\r\n[Footer]\r\n[Header]\r\n2013-12-11 15:13:30,588 [11] DEBUG BWCMAPI.Global api request = /yada
2014-01-07 12:23:59,979 [10] DEBUG BWCMAPI.Global shutting down
2014-01-07 12:24:04,711 [11] DEBUG BWCMAPI.Global startup
2014-01-07 12:24:05,608 [11] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 12:24:05,680 [11] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 12:24:05,815 [11] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 12:28:20,147 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 12:28:28,551 [15] DEBUG BWCMAPI.Global startup
2014-01-07 12:28:29,408 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 12:28:29,481 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 12:28:29,624 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 12:30:44,832 [4] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-07 12:30:45,229 [10] DEBUG BWCMAPI.Global System.Web.Services.Protocols.SoapException: MediaItem with id '0' does not exist
   at System.Web.Services.Protocols.SoapHttpClientProtocol.ReadResponse(SoapClientMessage message, WebResponse response, Stream responseStream, Boolean asyncCall)
   at System.Web.Services.Protocols.SoapHttpClientProtocol.Invoke(String methodName, Object[] parameters)
   at ScalaWS.Message.messageService.create(messageTO messageTO, messageDataFieldTO[] messageDataFieldTOs) in C:\Zenith\Experiments\Scala\ScalaWS\messageService.cs:line 780
   at BWCMAPI.Scala.savePlayer(Player player) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\Scala.cs:line 176
   at BWCMAPI.api.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\api.aspx.cs:line 74
2014-01-07 12:49:14,552 [11] DEBUG BWCMAPI.Global System.NullReferenceException: Object reference not set to an instance of an object.
   at BWCMAPI.Scala.savePlayer(Player player) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\Scala.cs:line 152
   at BWCMAPI.api.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\api.aspx.cs:line 74
2014-01-07 12:50:19,041 [9] DEBUG BWCMAPI.Global System.NullReferenceException: Object reference not set to an instance of an object.
   at BWCMAPI.Scala.savePlayer(Player player) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\Scala.cs:line 152
   at BWCMAPI.api.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\api.aspx.cs:line 74
2014-01-07 12:54:10,130 [9] DEBUG BWCMAPI.Global deleting old message: 74
2014-01-07 12:54:29,335 [10] DEBUG BWCMAPI.Global deleting old message: 77
2014-01-07 13:41:05,318 [11] DEBUG BWCMAPI.Global shutting down
2014-01-07 13:41:14,411 [10] DEBUG BWCMAPI.Global startup
2014-01-07 13:41:15,339 [10] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 13:41:15,428 [10] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 13:41:15,541 [10] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 13:42:00,189 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 13:43:55,162 [12] DEBUG BWCMAPI.Global startup
2014-01-07 13:43:56,021 [12] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 13:43:56,091 [12] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 13:43:56,200 [12] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 13:55:20,895 [13] DEBUG BWCMAPI.Global shutting down
2014-01-07 13:55:28,335 [11] DEBUG BWCMAPI.Global startup
2014-01-07 13:55:29,299 [11] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 13:55:29,378 [11] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 13:55:29,499 [11] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 13:55:49,966 [9] DEBUG BWCMAPI.Global System.IndexOutOfRangeException: Index was outside the bounds of the array.
   at BWCMAPI.data.WidgetTwitter.render(Graphics g) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 135
   at BWCMAPI.data.Widget.render() in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 31
   at BWCMAPI.widgetrender.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\widget.aspx.cs:line 40
2014-01-07 13:56:09,636 [13] DEBUG BWCMAPI.Global shutting down
2014-01-07 13:56:29,359 [12] DEBUG BWCMAPI.Global startup
2014-01-07 13:56:30,264 [12] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 13:56:30,344 [12] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 13:56:30,463 [12] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 13:57:01,666 [9] DEBUG BWCMAPI.Global LinqToTwitter.TwitterQueryException: Sorry, that page does not exist ---> System.Net.WebException: The remote server returned an error: (404) Not Found.
   at LinqToTwitter.TwitterExecute.QueryTwitter[T](Request request, IRequestProcessor`1 reqProc)
   --- End of inner exception stack trace ---
   at LinqToTwitter.TwitterQueryProvider.Execute[TResult](Expression expression)
   at LinqToTwitter.TwitterQueryable`1.GetEnumerator()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at BWCMAPI.data.WidgetTwitter.render(Graphics g) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 137
   at BWCMAPI.data.Widget.render() in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 31
   at BWCMAPI.widgetrender.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\widget.aspx.cs:line 40
2014-01-07 14:01:18,698 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:01:21,883 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:01:22,837 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:01:22,914 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:01:23,030 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:04:24,525 [10] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:04:31,125 [11] DEBUG BWCMAPI.Global startup
2014-01-07 14:04:32,013 [11] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:04:32,096 [11] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:04:32,203 [11] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:04:49,728 [9] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:04:53,602 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:04:54,554 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:04:54,629 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:04:54,744 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:05:34,472 [9] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:05:40,446 [9] DEBUG BWCMAPI.Global startup
2014-01-07 14:05:41,335 [9] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:05:41,409 [9] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:05:41,518 [9] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:06:23,201 [4] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:06:25,928 [4] DEBUG BWCMAPI.Global startup
2014-01-07 14:06:26,803 [4] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:06:26,876 [4] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:06:26,982 [4] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:06:47,606 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:06:53,382 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:06:54,265 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:06:54,343 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:06:54,457 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:08:09,941 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:08:14,407 [4] DEBUG BWCMAPI.Global startup
2014-01-07 14:08:15,320 [4] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:08:15,393 [4] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:08:15,498 [4] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:11:17,868 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:11:20,918 [9] DEBUG BWCMAPI.Global startup
2014-01-07 14:11:21,881 [9] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:11:21,951 [9] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:11:22,057 [9] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:18:39,074 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:18:46,976 [9] DEBUG BWCMAPI.Global startup
2014-01-07 14:18:47,870 [9] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:18:47,944 [9] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:18:48,054 [9] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:18:48,943 [9] DEBUG BWCMAPI.Global WX exception: System.Xml.XPath.XPathException: Namespace Manager or XsltContext needed. This query has a prefix, variable, or user-defined function.
   at MS.Internal.Xml.XPath.CompiledXpathExpr.get_QueryTree()
   at System.Xml.XPath.XPathNavigator.Evaluate(XPathExpression expr, XPathNodeIterator context)
   at System.Xml.XPath.XPathNavigator.Evaluate(XPathExpression expr)
   at System.Xml.XPath.XPathNavigator.Select(XPathExpression expr)
   at System.Xml.XPath.XPathNavigator.Select(String xpath)
   at System.Xml.XmlNode.SelectNodes(String xpath)
   at System.Xml.XmlNode.SelectSingleNode(String xpath)
   at BWCMAPI.data.WidgetWeather.render(Graphics g) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 191
2014-01-07 14:19:57,316 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:20:05,969 [12] DEBUG BWCMAPI.Global startup
2014-01-07 14:20:06,846 [12] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:20:06,922 [12] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:20:07,033 [12] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:20:07,383 [12] DEBUG BWCMAPI.Global WX exception: System.Xml.XPath.XPathException: Namespace Manager or XsltContext needed. This query has a prefix, variable, or user-defined function.
   at MS.Internal.Xml.XPath.CompiledXpathExpr.get_QueryTree()
   at System.Xml.XPath.XPathNavigator.Evaluate(XPathExpression expr, XPathNodeIterator context)
   at System.Xml.XPath.XPathNavigator.Evaluate(XPathExpression expr)
   at System.Xml.XPath.XPathNavigator.Select(XPathExpression expr)
   at System.Xml.XPath.XPathNavigator.Select(String xpath)
   at System.Xml.XmlNode.SelectNodes(String xpath)
   at System.Xml.XmlNode.SelectSingleNode(String xpath)
   at BWCMAPI.data.WidgetWeather.render(Graphics g) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 192
2014-01-07 14:20:35,149 [9] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:20:39,088 [9] DEBUG BWCMAPI.Global startup
2014-01-07 14:20:39,955 [9] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:20:40,025 [9] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:20:40,132 [9] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:20:40,589 [9] DEBUG BWCMAPI.Global WX exception: System.Xml.XPath.XPathException: Namespace prefix 'yweather' is not defined.
   at MS.Internal.Xml.XPath.CompiledXpathExpr.UndefinedXsltContext.LookupNamespace(String prefix)
   at MS.Internal.Xml.XPath.BaseAxisQuery.SetXsltContext(XsltContext context)
   at MS.Internal.Xml.XPath.CompiledXpathExpr.SetContext(XmlNamespaceManager nsManager)
   at System.Xml.XmlNode.SelectSingleNode(String xpath, XmlNamespaceManager nsmgr)
   at BWCMAPI.data.WidgetWeather.render(Graphics g) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\data\Widget.cs:line 192
2014-01-07 14:21:17,037 [9] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:21:20,654 [4] DEBUG BWCMAPI.Global startup
2014-01-07 14:21:21,524 [4] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:21:21,596 [4] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:21:21,708 [4] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:32:13,645 [13] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:32:28,598 [13] DEBUG BWCMAPI.Global startup
2014-01-07 14:32:29,487 [13] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:32:29,566 [13] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:32:29,682 [13] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:34:31,701 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:34:33,299 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:34:34,241 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:34:34,318 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:34:34,435 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:34:58,346 [15] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:35:01,151 [10] DEBUG BWCMAPI.Global startup
2014-01-07 14:35:02,060 [10] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:35:02,136 [10] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:35:02,251 [10] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:35:29,619 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:35:32,330 [12] DEBUG BWCMAPI.Global startup
2014-01-07 14:35:33,254 [12] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:35:33,323 [12] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:35:33,433 [12] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:35:49,615 [13] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:35:54,872 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:35:55,781 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:35:55,854 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:35:55,968 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:36:43,200 [12] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:36:46,868 [15] DEBUG BWCMAPI.Global startup
2014-01-07 14:36:47,738 [15] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:36:47,818 [15] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:36:47,930 [15] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:38:14,497 [13] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:38:18,656 [12] DEBUG BWCMAPI.Global startup
2014-01-07 14:38:19,531 [12] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:38:19,608 [12] DEBUG BWCMAPI.Global matched playlist Solaria
2014-01-07 14:38:19,717 [12] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:38:26,586 [11] DEBUG BWCMAPI.Global shutting down
2014-01-07 14:44:18,479 [17] DEBUG BWCMAPI.Global startup
2014-01-07 14:44:19,375 [17] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 14:44:19,567 [17] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 14:44:35,257 [18] DEBUG BWCMAPI.Global deleting old message: 80
2014-01-07 14:44:50,367 [21] DEBUG BWCMAPI.Global deleting old message: 84
2014-01-07 14:44:54,624 [20] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-07 15:55:21,064 [19] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-07 16:02:28,460 [20] DEBUG BWCMAPI.Global startup
2014-01-07 16:02:29,467 [20] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:02:29,688 [20] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:04:26,436 [20] DEBUG BWCMAPI.Global startup
2014-01-07 16:04:27,429 [20] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:04:27,649 [20] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:04:31,120 [20] DEBUG BWCMAPI.Global System.InvalidOperationException: Collection was modified; enumeration operation may not execute.
   at System.ThrowHelper.ThrowInvalidOperationException(ExceptionResource resource)
   at System.Collections.Generic.List`1.Enumerator.MoveNextRare()
   at System.Collections.Generic.List`1.Enumerator.MoveNext()
   at BWCMAPI.widgetrender.Page_Load(Object sender, EventArgs ea) in C:\Zenith\Baldwin Wallace\Scala\BWCM\BWCMAPI\widget.aspx.cs:line 35
2014-01-07 16:04:32,657 [20] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-07 16:05:44,725 [18] DEBUG BWCMAPI.Global startup
2014-01-07 16:05:45,727 [18] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:05:45,965 [18] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:28:39,023 [18] DEBUG BWCMAPI.Global startup
2014-01-07 16:28:39,871 [18] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:28:40,073 [18] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:29:35,663 [20] DEBUG BWCMAPI.Global startup
2014-01-07 16:29:36,497 [20] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:29:36,679 [20] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:35:02,804 [21] DEBUG BWCMAPI.Global deleting old message: 87
2014-01-07 16:37:24,434 [7] DEBUG BWCMAPI.Global deleting old message: 93
2014-01-07 16:37:24,782 [7] DEBUG BWCMAPI.Global deleting old message: 95
2014-01-07 16:37:25,215 [14] DEBUG BWCMAPI.Global deleting old message: 96
2014-01-07 16:40:00,651 [7] DEBUG BWCMAPI.Global deleting old message: 97
2014-01-07 16:40:01,108 [20] DEBUG BWCMAPI.Global deleting old message: 98
2014-01-07 16:42:33,226 [20] DEBUG BWCMAPI.Global deleting old message: 99
2014-01-07 16:43:47,511 [19] DEBUG BWCMAPI.Global deleting old message: 89
2014-01-07 16:44:58,306 [17] DEBUG BWCMAPI.Global startup
2014-01-07 16:44:59,164 [17] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:44:59,413 [17] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 16:51:59,067 [14] DEBUG BWCMAPI.Global startup
2014-01-07 16:51:59,965 [14] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 16:52:00,173 [14] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-07 17:00:10,770 [18] DEBUG BWCMAPI.Global startup
2014-01-07 17:00:11,608 [18] DEBUG BWCMAPI.Global Scala.loadData
2014-01-07 17:00:11,813 [18] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 10:32:54,245 [13] DEBUG BWCMAPI.Global startup
2014-01-08 10:32:55,238 [13] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 10:32:55,523 [13] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 10:53:43,674 [19] DEBUG BWCMAPI.Global startup
2014-01-08 10:53:44,672 [19] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 10:53:44,954 [19] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 10:54:37,676 [10] DEBUG BWCMAPI.Global startup
2014-01-08 10:54:38,644 [10] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 10:54:38,918 [10] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 10:56:34,087 [9] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-08 10:56:44,098 [19] DEBUG BWCMAPI.Global checkpoint data to disk
2014-01-08 10:57:45,607 [10] DEBUG BWCMAPI.Global startup
2014-01-08 10:57:46,596 [10] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 10:57:46,881 [10] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 10:59:37,998 [18] DEBUG BWCMAPI.Global startup
2014-01-08 10:59:38,973 [18] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 10:59:39,264 [18] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 13:17:34,376 [7] DEBUG BWCMAPI.Global startup
2014-01-08 13:17:35,500 [7] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 13:17:35,783 [7] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 13:17:45,395 [18] DEBUG BWCMAPI.Global new cache size = 36714
2014-01-08 13:17:45,891 [9] DEBUG BWCMAPI.Global new cache size = 112282
2014-01-08 13:17:46,401 [11] DEBUG BWCMAPI.Global new cache size = 145843
2014-01-08 13:17:46,908 [11] DEBUG BWCMAPI.Global new cache size = 225333
2014-01-08 13:17:47,414 [9] DEBUG BWCMAPI.Global new cache size = 304177
2014-01-08 13:18:33,992 [18] DEBUG BWCMAPI.Global startup
2014-01-08 13:18:35,092 [18] DEBUG BWCMAPI.Global Scala.loadData
2014-01-08 13:18:35,368 [18] DEBUG BWCMAPI.Global end Scala.loadData
2014-01-08 13:18:47,046 [12] DEBUG BWCMAPI.Global add 104, new cache size = 75568
2014-01-08 13:18:47,546 [18] DEBUG BWCMAPI.Global add 107, new cache size = 155058
2014-01-08 13:18:48,038 [9] DEBUG BWCMAPI.Global add 100, new cache size = 191772
2014-01-08 13:18:48,534 [10] DEBUG BWCMAPI.Global evicted thumb 104 to make room for new thumb
2014-01-08 13:18:48,534 [10] DEBUG BWCMAPI.Global add 101, new cache size = 149765
2014-01-08 13:18:49,050 [7] DEBUG BWCMAPI.Global evicted thumb 107 to make room for new thumb
2014-01-08 13:18:49,050 [7] DEBUG BWCMAPI.Global add 110, new cache size = 149119
2014-01-08 13:18:57,593 [9] DEBUG BWCMAPI.Global evicted thumb 100 to make room for new thumb
2014-01-08 13:18:57,593 [9] DEBUG BWCMAPI.Global add 108, new cache size = 198504
2014-01-08 13:18:58,099 [12] DEBUG BWCMAPI.Global evicted thumb 101 to make room for new thumb
2014-01-08 13:18:58,099 [12] DEBUG BWCMAPI.Global evicted thumb 110 to make room for new thumb
2014-01-08 13:18:58,099 [12] DEBUG BWCMAPI.Global add 109, new cache size = 169250
2014-01-08 13:19:47,844 [18] DEBUG BWCMAPI.Global evicted thumb 108 to make room for new thumb
2014-01-08 13:19:47,845 [18] DEBUG BWCMAPI.Global add 100, new cache size = 119865
2014-01-08 13:19:48,356 [9] DEBUG BWCMAPI.Global add 104, new cache size = 195433
2014-01-08 13:19:48,844 [9] DEBUG BWCMAPI.Global evicted thumb 109 to make room for new thumb
2014-01-08 13:19:48,844 [9] DEBUG BWCMAPI.Global add 101, new cache size = 145843
2014-01-08 13:19:49,361 [11] DEBUG BWCMAPI.Global evicted thumb 100 to make room for new thumb
2014-01-08 13:19:49,361 [11] DEBUG BWCMAPI.Global add 107, new cache size = 188619
